No.,NAME,ENTROPY,AMW,GD,nTA,nBM,SCBO,RBN,RBF,nDB,nTB,nCsp3,ZM1,ZM1V,HNar,Xt,BLI,PJI2,AECC,CENT,S3K,PW2,PW3,PW4,PW5,MAXDN,MAXDP,DELS,Psi_i_A,Psi_i_0d,BAC,MPC03,MPC06,MPC07,MPC08,MPC10,piPC02,piPC03,piPC04,PCR,X4,X2A,X3A,X4A,X5A,X3v,X5v,X0Av,X2Av,X3Av,X4Av,IDDE,IVDE,Ges,rGes,Vindex,Yindex,IC1,IC2,IC4,TIC1,TIC3,SIC1,SIC2,CIC4,CIC5,SpPosA_A,VE1sign_A,EE_L,AVS_X,ChiA_X,SpPosA_X,VE2sign_X,Chi_Dz(Z),J_Dz(Z),AVS_B(m),ChiA_B(m),SpPosA_B(m),SpMax_B(m),SpMAD_B(m),ChiA_B(s),SpMax_B(s),SpDiam_B(s),EE_B(s),SM2_B(s),ATS5m,ATS3e,ATSC1s,ATSC2s,ATSC3s,ATSC4s,ATSC5s,ATSC6s,ATSC7s,MATS2m,MATS3m,MATS4m,MATS5m,MATS6m,MATS7m,MATS8m,MATS1s,MATS2s,MATS3s,MATS4s,MATS5s,GATS2m,GATS2s,GATS6s,GATS7s,GATS8s,GGI2,GGI3,GGI4,GGI5,GGI6,GGI7,GGI8,JGI2,JGI3,JGI9,JGI10,SpMax6_Bh(m),SpMax7_Bh(m),SpMax8_Bh(m),SpMax8_Bh(e),SpMax2_Bh(s),SpMin3_Bh(e),SpMin5_Bh(e),SpMin6_Bh(e),SpMin7_Bh(p),SpMin2_Bh(s),SpMin3_Bh(s),SpMin4_Bh(s),SpMin5_Bh(s),SpMin6_Bh(s),P_VSA_LogP_1,P_VSA_LogP_2,P_VSA_LogP_3,P_VSA_LogP_5,P_VSA_MR_5,P_VSA_MR_6,P_VSA_MR_7,P_VSA_m_2,P_VSA_s_3,P_VSA_s_4,P_VSA_s_5,P_VSA_ppp_con,P_VSA_ppp_ter,Eta_betaP,Eta_L_A,Eta_sh_y,Eta_sh_x,SpMaxA_EA,SpMax_EA(ed),SpMaxA_EA(ed),SpMaxA_EA(bo),SpMAD_EA(bo),SpMax_EA(dm),SpMax_AEA(dm),Chi0_EA(dm),Chi1_EA(dm),SM07_EA,SM03_EA(dm),SM04_EA(dm),SM04_AEA(bo),SM10_AEA(bo),SM11_AEA(bo),SM12_AEA(bo),SM13_AEA(bo),SM14_AEA(bo),SM15_AEA(bo),SM02_AEA(dm),SM03_AEA(dm),SM06_AEA(dm),SM07_AEA(dm),SM09_AEA(dm),Eig02_EA(dm),Eig03_EA(dm),Eig04_EA(dm),Eig05_EA(dm),Eig06_EA(dm),Eig07_EA(dm),Eig05_AEA(ed),Eig06_AEA(ed),Eig07_AEA(ed),Eig02_AEA(bo),Eig04_AEA(bo),Eig05_AEA(bo),Eig06_AEA(bo),Eig08_AEA(bo),Eig09_AEA(bo),Eig10_AEA(bo),nCt,nR=Cp,nR#CH/X,H-047,B02[C-C],B03[C-C],B04[C-C],PDI,DLS_01,DLS_02,DLS_03,DLS_04,DLS_05,DLS_cons,LLS_01
230,CC\\C(=C\\C)C(C)C,464,4.676666667,0.25,4,1,8,2,0.086956522,1,0,6,30,42,1.411764706,0.528256863,1.444311964,1,3.375,46,2.607078802,0.538095238,0.327564103,0.121794872,0,0.592592593,0.234953704,1.993055556,1.8125,0.0182775,26,2.197224577,0,0,0,0,2.48490665,2.63905733,2.197224577,1.077792515,1.231484176,0.352574147,0.248945479,0.246296835,0,1.520620726,0,0.795225915,0.296480503,0.190077591,0.189141154,2.25,1.5,7,0.875,0.922731279,3.082409454,1.945035566,3.031453646,3.184774479,46.68085358,81.01955001,0.424220605,0.661173051,1.400188021,1.973308334,0.54503539,0.179951484,5.098235471,0.929686004,0.991484615,0.311105343,0.039139503,0.530975187,3.716826309,2.958803391,0.31230815,1.236368397,3.368177114,1.222986794,0.249839368,4.101146148,4.790280356,4.812662696,3.817396227,1.323461779,3.845703883,3.902306943,5.163241667,6.526508333,8.295084722,8.345052083,3.30078125,0,0.035714286,-0.051020408,-0.333333333,-0.214285714,0.5,0,0,-0.390635272,0.0805754,0.005922756,-0.101567167,-0.329979793,1.078125,0.836701654,0,0,0,1.111111111,0.625,0,0,0,0,0,0.138888889,0.078125,0,0,1.665673913,1.322725744,0.338171424,0.956874861,4.010256794,1.297416029,0.645692958,0.208519149,0.312359134,0.926336297,0.731148798,0.469096288,0.22898144,0,35.30081705,2.534531739,9.476247473,3.185574951,37.83534879,3.185574951,9.476247473,50.49717121,5.72010669,44.77706452,0,0,35.30081705,1,0.394980097,0.25,0,0.384789315,7.945362442,1.135051777,0.456361604,1.518583508,0.68,3.098496422,6.763530668,9.051030203,6.874198495,0,0.35601399,5.686975356,1.329727176,0.618033989,-0.329727176,-1,-1.618033989,-1.693525202,0,0,0,0,0,0,0,0,0,0,-0.68,1,0.615267225,0.381966011,2.511814949,0.709803462,0,-0.24054914,0,0,0,1,0,0,1,1,1,1,0.829609137,1,0.666666667,0.833333333,0.7,0.5,0.814285714,0.833333333
231,CC\\C(=C/C)C(C)C,467,4.676666667,0.25,4,1,8,2,0.086956522,1,0,6,30,42,1.411764706,0.528256863,1.444311964,1,3.375,46,2.607078802,0.538095238,0.327564103,0.121794872,0,0.592592593,0.234953704,1.993055556,1.8125,0.0182775,26,2.197224577,0,0,0,0,2.48490665,2.63905733,2.197224577,1.077792515,1.231484176,0.352574147,0.248945479,0.246296835,0,1.520620726,0,0.795225915,0.296480503,0.190077591,0.189141154,2.25,1.5,7,0.875,0.922731279,3.082409454,1.945035566,3.031453646,3.184774479,46.68085358,81.01955001,0.424220605,0.661173051,1.400188021,1.973308334,0.54503539,0.179951484,5.098235471,0.929686004,0.991484615,0.311105343,0.039139503,0.530975187,3.716826309,2.958803391,0.31230815,1.236368397,3.368177114,1.222986794,0.249839368,4.101146148,4.790280356,4.812662696,3.817396227,1.323461779,3.845703883,3.902306943,5.163241667,6.526508333,8.295084722,8.345052083,3.30078125,0,0.035714286,-0.051020408,-0.333333333,-0.214285714,0.5,0,0,-0.390635272,0.0805754,0.005922756,-0.101567167,-0.329979793,1.078125,0.836701654,0,0,0,1.111111111,0.625,0,0,0,0,0,0.138888889,0.078125,0,0,1.665673913,1.322725744,0.338171424,0.956874861,4.010256794,1.297416029,0.645692958,0.208519149,0.312359134,0.926336297,0.731148798,0.469096288,0.22898144,0,35.30081705,2.534531739,9.476247473,3.185574951,37.83534879,3.185574951,9.476247473,50.49717121,5.72010669,44.77706452,0,0,35.30081705,1,0.394980097,0.25,0,0.384789315,7.945362442,1.135051777,0.456361604,1.518583508,0.68,3.098496422,6.763530668,9.051030203,6.874198495,0,0.35601399,5.686975356,1.329727176,0.618033989,-0.329727176,-1,-1.618033989,-1.693525202,0,0,0,0,0,0,0,0,0,0,-0.68,1,0.615267225,0.381966011,2.511814949,0.709803462,0,-0.24054914,0,0,0,1,0,0,1,1,1,1,0.829609137,1,0.666666667,0.833333333,0.7,0.5,0.814285714,0.833333333
232,CC(C)C(C)=C(C)C,467,4.676666667,0.25,5,1,8,1,0.043478261,1,0,6,32,46,1.333333333,0.550829443,1.368589574,1,3.375,42,2.607078802,0.588095238,0.30989011,0.076923077,0,0.611111111,0.224537037,1.935185185,1.833333333,0.018685435,30,2.197224577,0,0,0,0,2.63905733,2.708050201,2.197224577,1.094249112,0.769800359,0.371905625,0.262891712,0.19245009,0,1.654700538,0,0.822168784,0.315301471,0.206837567,0.144337567,1.75,0.954434003,6,0.75,0.963841424,3.264823421,1.553508855,2.468546354,2.736654167,37.28421252,62,0.338826949,0.538400555,1.848308334,2.421428646,0.526518277,0.237302966,5.237280119,0.888354503,0.995066275,0.285987638,0.042359209,0.571135685,3.997949792,2.983803391,0.298000761,1.25435201,3.484218784,1.181473847,0.238970523,4.19673941,4.996126986,4.851023903,3.838021368,1.19859578,3.79457919,4.120400463,5.240862036,7.574195371,9.663603549,8.055602778,2.777805556,0,0.178571429,-0.282608696,-0.30952381,-0.045454545,0.5,0,0,-0.485235089,0.28826821,-0.149860411,-0.206630892,-0.137983869,0.924107143,0.542742363,0,0,0,1.333333333,0.5,0,0,0,0,0,0.148148148,0.0625,0,0,1.787611875,1.127928634,0.0831,0.9408,4.044036003,1.110456577,0.933846257,0.210627808,0,0.895190518,0.597412696,0.469096288,0.469096288,0,44.12602131,0,0,6.371149901,44.12602131,6.371149901,0,50.49717121,6.371149901,44.12602131,0,0,44.12602131,1,0.369317527,0.375,0,0.401943786,8.402944676,1.200420668,0.502115254,1.67839218,0.68,3.227508555,7.882407814,10.29411765,7.23489842,0,0.618022174,5.910796644,1.732050808,0.52931658,-1,-1,-1.342923083,-1.732050808,0,0,0,0,0,0.68,0,0,0,-0.68,-0.68,1.238442818,1,1,2.83020856,0,0,0,0,0,0,1,0,0,0,1,1,1,0.829609137,1,0.666666667,0.833333333,0.7,0.5,0.814285714,0.833333333
233,CC(C)=CC(C)(C)C,409,4.676666667,0.25,5,1,8,1,0.043478261,1,0,6,34,46,1.315068493,0.56094383,1.318864401,1,3.5,36,6.951218644,0.593452381,0.179504049,0.097165992,0,0.890046296,0.270833333,2.3125,1.864583333,0.019141892,30,1.791759469,0,0,0,0,2.63905733,2.397895273,2.564949357,1.094249112,1.224744871,0.415863117,0.204124145,0.204124145,0,0.721687836,0,0.822168784,0.358771324,0.144337567,0.144337567,1.905639062,1.548794941,5,0.625,0.931874952,3.004602213,1.861702233,2.468546354,2.27750625,44.68085358,59.2451125,0.406045247,0.538400555,2.307456251,2.880576563,0.461540383,0.665332488,5.477781429,0.854125555,0.997095006,0.230203176,0.089604769,0.555143875,3.886007122,2.983803391,0.289356818,1.274799545,3.441622757,1.05042974,0.232113444,4.193791493,4.946608139,4.879717428,3.859474837,1.393170665,3.859448891,4.199238262,6.693958469,9.888754215,8.32368698,7.385003819,4.485069271,0,0.25,-0.693877551,0.3125,-1,0.5,0,0,-0.597082217,0.650459459,-0.897660812,0.469702842,-1.09077208,0.872767857,0.237195608,0,0,0,0.666666667,0.75,0,0,0,0,0,0.066666667,0.15,0,0,2.168207749,0.626013014,0.326942554,0.957495554,4.117180682,0.933846257,0.933846257,0.544897173,0,0.904968936,0.469096288,0.469096288,0.469096288,0.056947425,44.12602131,0,9.476247473,3.185574951,44.12602131,3.185574951,9.476247473,56.78784373,3.185574951,53.60226878,0,0,44.12602131,1,0.358504249,0.125,0.125,0.446412203,10.12193511,1.44599073,0.481754475,1.653284253,0.68,3.355592456,6.763530668,7.580441968,8.000684785,0,0.35601399,6.09356977,2,-0.363328238,-1,-1,-1,-1.761557182,0,0,0,0,0,0,0,0,0,0,-0.68,2,1.297146267,1,3.339383055,0,0,0,0,0,0,0,0,0,1,1,1,1,0.808318818,1,0.666666667,0.833333333,0.7,0.5,0.814285714,0.833333333
234,C\\C=C(/C)C(C)(C)C,412,4.676666667,0.25,5,1,8,1,0.043478261,1,0,6,34,46,1.315068493,0.56094383,1.335439459,1,3.375,38,2.607078802,0.602678571,0.307174185,0.061403509,0,0.880208333,0.224537037,2.181712963,1.864583333,0.019141892,30,2.197224577,0,0,0,0,2.63905733,2.63905733,1.945910149,1.077792515,0.612372436,0.367532126,0.261346284,0.204124145,0,1.616025404,0,0.822168784,0.322168784,0.202003175,0.144337567,1.75,1.548794941,5,0.625,1.03055387,3.669969569,1.861702233,2.551879687,2.610839583,44.68085358,67.2451125,0.406045247,0.556575912,1.974122918,2.54724323,0.51632034,0.33620738,5.530659558,0.870345119,0.995050366,0.280143085,0.044025852,0.575556241,4.028893685,2.983803391,0.292039786,1.259961506,3.482364484,1.165408218,0.233059374,4.203207039,5.036565348,4.879123567,3.859474837,1.041010171,3.859663073,4.423751919,5.760532735,9.689103965,11.42972813,7.430059635,2.242534635,0,0.25,-0.418367347,-0.25,0.071428571,0.5,0,0,-0.539291972,0.397273656,-0.218048651,-0.246681229,0.003802735,0.872767857,0.479832003,0,0,0,1.555555556,0.375,0,0,0,0,0,0.155555556,0.046875,0,0,1.92838972,0.920277663,0.0831,0.9408,4.080532151,1.087194843,0.933846257,0.359300129,0,0.830052989,0.577801884,0.469096288,0.469096288,0,44.12602131,0,9.476247473,3.185574951,44.12602131,3.185574951,9.476247473,56.78784373,3.185574951,53.60226878,0,0,44.12602131,1,0.361803399,0.125,0.125,0.468844046,11.31839495,1.616913565,0.508161761,1.636576079,0.68,3.568670685,6.763530668,11.99220667,8.312626026,0,0.35601399,6.120297419,1.585695722,0.169396567,-1,-1,-1.325802015,-1.711198599,0,0,0,0,0,0,0,0,0,0,-0.68,2,1.498351016,0.460152597,3,0,0,0,0,0,0,0,0,0,1,1,1,1,0.808318818,1,0.666666667,0.833333333,0.7,0.5,0.814285714,0.833333333
235,CC(C)C(=C)C(C)C,440,4.676666667,0.25,5,1,8,2,0.086956522,1,0,6,32,42,1.333333333,0.550829443,1.38870203,1,3.375,42,2.607078802,0.588095238,0.30989011,0.076923077,0,0.685185185,0.953703704,3.37037037,1.916666667,0.019392177,30,2.197224577,0,0,0,0,2.48490665,2.564949357,1.609437912,1.047985505,0.769800359,0.371905625,0.262891712,0.19245009,0,1.483163248,0,0.795225915,0.320479559,0.185395406,0.166666667,1.75,0.954434003,4,0.5,0.963841424,3.264823421,1.864005463,2.209147917,2.018107813,44.73613111,53.01955001,0.406547592,0.481824642,2.566854688,3.056641667,0.526518277,0.237302966,5.237280119,0.888354503,0.995066275,0.285987638,0.042359209,0.521604797,3.651233579,2.983803391,0.299936052,1.243934025,3.400996832,1.233901646,0.240631969,4.360090465,5.062671845,5.003461992,3.923931697,1.185713461,3.907642362,4.307790044,4.668111884,10.86107778,12.93734097,8.453660185,3.361080556,0,0.107142857,-0.192307692,-0.261904762,-0.1,0.5,0,0,-0.469241277,0.167563528,0.068045761,-0.283646898,-0.107781733,1.026785714,0.558666241,0,0,0,1.333333333,0.5,0,0,0,0,0,0.148148148,0.0625,0,0,1.56881744,1.280474249,0.365368228,0.958778697,4.04794244,1.056991626,0.933846257,0.089648618,0.296371569,0.988762133,0.469096288,0.469096288,0.270039077,0,35.30081705,15.76692,0,3.185574951,35.30081705,18.95249495,0,54.25331199,3.185574951,35.30081705,0,0,51.06773704,1,0.385499718,0.375,0,0.401943786,8.402944676,1.200420668,0.453915669,1.596520947,0.68,3.208771946,8.133561677,12.37384347,7.23489842,0,0.35601399,5.796057751,1.732050808,0.52931658,-1,-1,-1.342923083,-1.732050808,0,0,0,0,0,0,0,0,0,0,-0.68,1.238442818,1,1,2.732050808,0,0,0,0,0,0,2,1,0,2,1,1,1,0.816763939,1,0.666666667,0.833333333,0.7,0.5,0.814285714,0.833333333
236,CCC(=C)C(C)(C)C,420,4.676666667,0.25,5,1,8,2,0.086956522,1,0,6,34,44,1.315068493,0.56094383,1.356091527,1,3.375,38,2.607078802,0.602678571,0.307174185,0.061403509,0,0.935763889,0.944444444,3.341435185,1.927083333,0.019598749,30,2.197224577,0,0,0,0,2.564949357,2.564949357,1.386294361,1.047985505,0.612372436,0.367532126,0.261346284,0.204124145,0,1.487436867,0,0.801776695,0.320710678,0.185929608,0.176776695,1.75,1.548794941,6,0.75,1.03055387,3.669969569,1.947338796,2.427694271,2.642293229,46.73613111,68,0.424722949,0.52949054,1.942669272,2.515789584,0.51632034,0.33620738,5.530659558,0.870345119,0.995050366,0.280143085,0.044025852,0.546196922,3.823378455,2.983803391,0.293768673,1.250362714,3.462327925,1.209928165,0.235062584,4.380681002,5.179198532,5.017241837,3.929000397,1.033489782,3.914227044,4.674057648,5.402289892,12.08932135,14.23879076,7.85450162,2.578473698,0,0.214285714,-0.365384615,-0.229166667,0.05,0.5,0,0,-0.494527992,0.27291088,-0.047001539,-0.275521859,0.010358313,0.924107143,0.46205793,0,0,0,1.555555556,0.375,0,0,0,0,0,0.155555556,0.046875,0,0,1.82815401,1.025982183,0.0831,0.9408,4.127227242,1.045760823,0.933846257,0.358315362,0,0.944694625,0.469096288,0.469096288,0.304546355,0,35.30081705,18.30145174,0,3.185574951,37.83534879,18.95249495,0,56.78784373,5.72010669,35.30081705,0,0,51.06773704,1,0.375642529,0.125,0.125,0.468844046,11.31839495,1.616913565,0.500264465,1.583940779,0.68,3.571577931,8.133561677,13.84443171,8.312626026,0,0.35601399,6.084499413,1.585695722,0.169396567,-1,-1,-1.325802015,-1.711198599,0,0,0,0,0,0,0,0,0,0,-0.68,2,1.498351016,0.460152597,2.871933272,0,0,0,0,0,0,0,1,0,2,1,1,1,0.808318818,1,0.666666667,0.833333333,0.7,0.5,0.814285714,0.833333333
237,CC\\C(C)=C/C(C)C,440,4.676666667,0.25,4,1,8,2,0.086956522,1,0,6,30,42,1.411764706,0.528256863,1.430301076,0.666666667,4.125,38,4.74025974,0.539583333,0.246810134,0.100813402,0.029411765,0.615787037,0.305555556,2.17962963,1.8125,0.0182775,24,1.945910149,0,0,0,0,2.48490665,2.48490665,2.397895273,1.099524279,0.971404521,0.39287114,0.261782812,0.194280904,0.166666667,1.175528666,0.23570226,0.795225915,0.326323708,0.195921444,0.137377345,2.5,1.5,7,0.875,0.820241523,2.451199813,1.945035566,3.031453646,3.375814584,46.68085358,81.01955001,0.424220605,0.661173051,1.209147917,1.591228125,0.535324182,0.370619208,5.058054436,0.915975615,0.995829334,0.29647873,0.045578916,0.509110998,3.563776988,2.958803391,0.310365218,1.244031551,3.342340959,1.206627191,0.249188974,4.099536683,4.715761458,4.812268233,3.817396227,1.668996134,3.845559093,3.680095833,5.66319861,7.675834028,6.312484722,6.090684722,4.790364583,1.3203125,0.035714286,-0.234693878,0,-0.3,0.1,0.5,0,-0.447956218,0.253220632,-0.286678541,0.042628435,-0.193815107,1.078125,0.671249974,0.758107423,0,0,0.666666667,0.5,0.16,0,0,0,0,0.083333333,0.083333333,0,0,1.80708401,1.157891727,0.374771564,0.959544033,4.068463017,1.180982096,0.671501076,0.329491087,0.198354431,1.010668792,0.656412522,0.469096288,0.21581987,0.029786262,35.30081705,2.534531739,9.476247473,3.185574951,37.83534879,3.185574951,9.476247473,50.49717121,5.72010669,44.77706452,0,0,35.30081705,1,0.392191327,0.25,0,0.353763796,6.429038173,0.918434025,0.437844425,1.521547864,0.68,2.872546034,6.763530668,6.109853733,6.354370041,0,0.35601399,5.659482216,1.84082716,0.353733748,-0.502314688,-1,-1.382275061,-1.786317735,0,0,0,0,0,0,0,0,0,0,-0.68,1,1,0.448395736,2.879385242,0.652703645,0,-0.342923083,0,0,0,1,0,0,1,1,1,1,0.829609137,1,0.666666667,0.833333333,0.7,0.5,0.814285714,0.833333333
238,CCCCCCCC,467,4.394615385,0.25,2,0,7,5,0.2,0,0,8,26,26,1.6,0.49035617,1.677520098,0.75,5.5,40,7.2,0.458333333,0.223214286,0.101190476,0.0475,0.135204082,0.255898526,1.023594104,1.625,0.015003107,16,1.791759469,1.098612289,0.693147181,0,0,1.945910149,1.791759469,1.609437912,1,0.853553391,0.402368927,0.291421356,0.213388348,0.159517797,1.457106781,0.478553391,0.780330086,0.402368927,0.291421356,0.213388348,2,0.811278124,4,0.5,0.616997258,1.57426838,1.140115679,1.987773371,2.87314068,29.64300764,66.70165767,0.242555111,0.42289094,1.827299039,1.827299039,0.59484631,0,4.69091471,0.978553391,0.997877692,0.34337245,0,0.361437208,2.530060457,2.80525,0.347886029,1.194448909,2.905388215,1.232928136,0.288036366,3.454691073,3.82887271,4.482284993,3.620066263,1.737575587,4.075338276,2.612426036,3.479289941,3.887573964,3.408284024,2.928994083,2.449704142,2.220414201,-0.232638889,-0.008377425,-0.010288066,-0.012962963,-0.016975309,-0.023662551,-0.037037037,-0.275151515,-0.179292929,0.006734007,0.006734007,0.006734007,1.410590278,1.128472222,0.957491582,1.00308642,1.641414141,0.222222222,0.125,0.08,0.055555556,0.040816327,0,0,0.037037037,0.025,0,0,1.692718545,1.405915532,1.240682606,1.841304506,4.079695476,1.292314607,0.559255406,0.255568997,0.467185508,1.160993631,0.855512744,0.540986364,0.25848748,0.028245627,17.65040852,15.20719044,0,0,32.85759896,0,0,32.85759896,15.20719044,17.65040852,0,0,17.65040852,0,0.489276695,0,0,0.263965581,3.569952751,0.50999325,0.263965581,1.150668426,0,1.847759065,0,0,0,0,0,4.718498871,1.414213562,0.765366865,0,-0.765366865,-1.414213562,-1.847759065,0,0,0,0,0,0,0,0,0,0,0,0.753020396,0.198062264,0,2.414213562,1,0.234633135,-0.414213562,0,0,0,0,0,0,0,1,1,1,0.838786237,0.75,0.666666667,0.833333333,0.3,0.5,0.721428571,0.666666667
239,CCCCC(C)CC,466,4.394615385,0.25,3,0,7,4,0.16,0,0,8,28,28,1.5,0.508249709,1.632025891,1,4.75,40,5,0.5,0.262301587,0.09393263,0.04690882,0.379675926,0.329027778,1.691203704,1.666666667,0.015653645,18,1.945910149,0.693147181,0,0,0,2.079441542,1.945910149,1.609437912,1,0.756710003,0.379378362,0.291233373,0.189177501,0.164266427,1.747400241,0.49279928,0.800722174,0.379378362,0.291233373,0.189177501,2.5,1.405639062,8,1,0.733635554,2.048963246,1.322995967,2.52623491,3.844106545,34.39789514,89.94677017,0.281462171,0.537446507,0.856333173,1.037119316,0.588078764,0.13647231,4.899810203,0.952015103,0.99620436,0.341204661,0.003219707,0.408866514,2.862065598,2.83025,0.335329527,1.200216705,3.048602312,1.241089093,0.276754348,3.594752707,4.132558532,4.538701997,3.664528637,1.748713255,4.080966397,2.797776331,3.530812196,4.957371762,4.817985109,3.988128008,3.424704372,1.861917357,-0.134837963,-0.071428571,-0.082892416,0.063271605,-0.147376543,0.12345679,0.444444444,-0.398989957,-0.072412156,0.032041761,-0.122287423,0.158013164,1.316550926,0.949445192,1.323481086,0.920682495,0,0.666666667,0.25,0.16,0.055555556,0,0,0,0.095238095,0.041666667,0,0,1.830681912,1.40781984,1.04104025,1.651173451,4.062592122,1.228656113,0.5581586,0.363545251,0.46130586,1.111884862,0.761667975,0.58457274,0.241009355,0.102740076,26.47561279,10.13812696,0,0,36.61373974,0,0,36.61373974,10.13812696,26.47561279,0,0,26.47561279,0,0.476007552,0.125,0,0.334703298,5.887072646,0.841010378,0.334703298,1.20794859,0,2.342923083,0,0,5.777652323,0,0,5.111987788,1.414213562,0.47068342,0,-1,-1.414213562,-1.813606503,0,0,0,0,0,0,0,0,0,0,0,1,0.452808221,0.133028554,2.414213562,1,0,-0.414213562,0,0,0,1,0,0,0,1,1,1,0.826107441,0.75,0.666666667,0.833333333,0.3,0.5,0.721428571,0.666666667
240,CC(C)CC(C)(C)C,423,4.394615385,0.25,5,0,7,2,0.08,0,0,8,34,34,1.315068493,0.56094383,1.464215237,1,3.5,36,7.2,0.593452381,0.179504049,0.097165992,0,0.728009259,0.284722222,2.784722222,1.760416667,0.017165817,30,1.791759469,0,0,0,0,2.397895273,1.791759469,1.945910149,1,1.224744871,0.415863117,0.204124145,0.204124145,0,1.020620726,0,0.848057131,0.415863117,0.204124145,0.204124145,1.905639062,1.548794941,5,0.625,0.931874952,3.004602213,1.36704393,2.109737932,2.489115594,35.54314217,69.41744515,0.290833201,0.448838419,2.211324125,2.85754562,0.461540383,0.665332488,5.477781429,0.854125555,0.997095006,0.230203176,0.089604769,0.484132014,3.388924101,2.88025,0.300244299,1.245857757,3.282672029,0.992616737,0.247507441,3.860390139,4.619277459,4.667795754,3.753970109,1.40885184,4.097438071,3.055863831,4.891463881,7.721968532,7.903194601,6.94495895,2.956143639,0,0.158564815,-0.558641975,0.275925926,-0.711111111,0.444444444,0,0,-0.680240155,0.486889332,-0.654130128,0.459628494,-0.860771844,1.03443287,0.330912697,0,0,0,0.666666667,0.75,0,0,0,0,0,0.066666667,0.15,0,0,2.314372546,1.161338377,0.506547027,0.969928622,4.097167478,0.933846257,0.933846257,0.733910598,0.23222172,1.022686787,0.469096288,0.469096288,0.469096288,0.392962186,44.12602131,2.534531739,0,0,46.66055305,0,0,46.66055305,2.534531739,44.12602131,0,0,44.12602131,0,0.427062777,0.125,0.125,0.446412203,10.12193511,1.44599073,0.446412203,1.464252977,0,3.12488542,0,0,8.000684785,0,0,5.918893854,2,-0.363328238,-1,-1,-1,-1.761557182,0,0,0,0,0,0,0,0,0,0,0,2,1.297146267,1,3,0,0,0,0,0,0,1,0,0,0,1,1,1,0.794005118,0.75,0.666666667,0.833333333,0.3,0.5,0.721428571,0.833333333
241,CCCCCC(C)C,459,4.394615385,0.25,3,0,7,4,0.16,0,0,8,28,28,1.5,0.508249709,1.615738119,1,4.875,38,7.2,0.502083333,0.211512446,0.086789773,0.043005952,0.42912037,0.287361111,1.650092593,1.666666667,0.015653645,18,1.791759469,1.098612289,0,0,0,2.079441542,1.791759469,1.609437912,1,0.802585858,0.412804109,0.277005561,0.200646464,0.144337567,1.385027805,0.433012702,0.800722174,0.412804109,0.277005561,0.200646464,2.25,1.405639062,7,0.875,0.680256267,1.812109179,1.322995967,2.52623491,3.536414237,34.39789514,87.94677017,0.281462171,0.537446507,1.164025481,1.344811624,0.547660783,0.297374352,4.881553555,0.942513903,0.998085554,0.303568984,0.042359209,0.387977537,2.715842761,2.83025,0.33392788,1.207164151,3.021739064,1.147343232,0.276328387,3.596741538,4.084311279,4.541007266,3.664528637,1.737575587,4.080909181,2.714426331,3.923995957,5.019845595,4.175498225,3.216250756,3.362230539,2.587754241,-0.134837963,-0.145943563,0.054673721,-0.012962963,-0.016975309,-0.197530864,0.444444444,-0.427720996,0.047282552,-0.160865598,0.057466101,-0.010579105,1.316550926,0.834354126,0.786408625,1.841364989,0,0.444444444,0.25,0.16,0.111111111,0,0,0,0.063492063,0.05,0,0,1.747485867,1.347807806,1.082977069,1.68188744,4.095619259,1.208293385,0.730180412,0.289648378,0.4232607,1.135159848,0.774775848,0.469096288,0.391493725,0.055003394,26.47561279,10.13812696,0,0,36.61373974,0,0,36.61373974,10.13812696,26.47561279,0,0,26.47561279,0,0.471256951,0.125,0,0.319029935,5.180842674,0.740120382,0.319029935,1.277260801,0,2.233209543,0,0,5.416100402,0,0,5.087596335,1.564292998,0.672910262,-0.364730796,-1,-1.272399015,-1.833282992,0,0,0,0,0,0,0,0,0,0,0,1,0.714715817,0.088419855,2.564292998,0.635269204,0,-0.272399015,0,0,0,1,0,0,0,1,1,1,0.826107441,0.75,0.666666667,0.833333333,0.3,0.5,0.721428571,0.666666667
